ITEM_ID,CARTONIZATION_FLAG,CHW_PRIMARY_SUPPLIER_NUMBER,SKU_NAME,PURCHASE_MOQ,CHW_UNITS_PER_CARTON,CHW_MASTER_CASE_PACK,CHW_MASTER_CARTON_CBM,DEST,FCST,CBM_MAX,CBM_PERC
227442,true,P000486,"Frisco X-Large Eco-Conscious Dog Training & Potty Pads, 28 x 34-in, Unscented, 40 count",250.0,1.0,1.0,0.0262189178478738,MDT1,618.7291500784886,66.0,0.245794072060495
166717,false,B3755,"Frisco 24.8-in Heavy Duty Faux Fur Cat Tree, Cream",100.0,1.0,1.0,0.05125,MDT1,316.2804259812495,66.0,0.24559654290210658
214354,false,B3755,"Frisco Wall Sisal Cat Scratcher, Cream, Large",100.0,10.0,10.0,0.0951555,MDT1,1702.1730467053435,66.0,0.2454107990087429
1030750,true,P26320,"Vibeful Wild Alaskan Salmon Oil Liquid Skin & Coat Supplement for Dogs, 32-oz bottle",12.0,0.0,12.0,0.0211695792,TNY,9169.204282250768,66.0,0.24508610638142272
152846,true,P20837,"Frisco Colorful Fetch Squeaky Tennis Ball Dog Toy, Medium, 3 count",3024.0,0.0,48.0,0.0459200743904401,TLA,16887.734552257396,66.0,0.24478725597401052
223318,true,B00054,"Bones & Chews Made in USA 6"" Beef Trachea Dog Treats, 1 count",24.0,0.0,1.0,0.01769802912,TLA,909.5761294699277,66.0,0.2439046185790253
105036,false,B3722,"Frisco Dog & Small Pet Indoor & Outdoor 3-Door Collapsible Soft-Sided Crate, Dark Gray, L: 42-in L x 30-in W 31-in H",500.0,1.0,1.0,0.088695,TNY,181.2980995442444,66.0,0.2436399233193448
286573,true,B000036,"American Journey Premium Loaf Chicken & Vegetables Recipe Canned Dog Food, 12.5-oz can, case of 12",170.0,0.0,1.0,0.00708511099104,TNY,2267.9975836688914,66.0,0.2434699182985549
133921,true,B000036,"American Journey Pate Turkey Recipe Grain-Free Canned Cat Food, 12.5-oz can, case of 12",170.0,0.0,1.0,0.0075216623759999,TNY,2136.144018022228,66.0,0.243444758940531
286953,true,B000036,"American Journey Savory Toppers Beef Recipe in Gravy Grain-Free Dog Food Topper, 3-oz pouches, case of 24",160.0,0.0,1.0,0.00558995527168,TLA,2868.1403019255927,66.0,0.24292084849495205
1214846,false,P000398,Frisco Outdoor Dog Gate - Black,300.0,0.0,1.0,0.0399451065714,MDT1,399.6315351456764,66.0,0.2418685494043368
331112,true,B000036,"American Journey Pate Senior Wet Cat Food Variety Pack, 3-oz can, case of 24",220.0,0.0,1.0,0.0033526695720667,TNY,4736.998160405365,66.0,0.2406301453837424
506370,true,P20837,"Frisco Two Tier Interactive Puzzle Dog Toy, Level 1",2004.0,0.0,12.0,0.0957441551053637,TNY,1987.8086767461389,66.0,0.24030437154819453
136897,true,P18511,"Bones & Chews Beef Trachea 6"" Dog Treat, 3 count",35.0,0.0,35.0,0.0839017676799999,TNY,6615.617842125653,66.0,0.24028659361458393
177819,true,P20837,"Frisco Jungle Pals Plush & Rope Variety Pack Dog Toy, Small/Medium, 6 count",2000.0,0.0,10.0,0.0594000962280519,TNY,2669.026800422502,66.0,0.2402128011823426
210222,false,B000064,"Frisco Cooling Orthopedic Pillow Dog Bed with Removable Cover, Gray, Large",256.0,0.0,8.0,0.4027849575296085,TLA,312.98752985908584,66.0,0.23876263053331245
110505,true,B000064,"Frisco Swirl Dog Crate Mat, Mocha, 30""",960.0,0.0,24.0,0.422576,TNY,894.8307654080979,66.0,0.23872096308276033
361647,false,P18120,"Frisco Steel 3-Panel Configurable Gate, 41-in Height, White",100.0,0.0,1.0,0.1054877719960074,TNY,149.28934003449763,66.0,0.2386090888332349
311982,true,P18545,"Frisco Marble Print Stainless Steel Double Elevated Dog Bowl, Black Stand, Large: 7 cup",500.0,0.0,4.0,0.142662,MDT1,441.54166811384954,66.0,0.23860309642597732
944102,true,P22829,Frisco Natural Cat Grass Growing Kit,24.0,0.0,24.0,0.025989883504,TLA,14541.775661891948,66.0,0.23859788850623376
317733,true,P27093,"Frisco Farmhouse Cardboard Cat House, 2-Story",2000.0,0.0,4.0,0.1457775,MDT1,431.7972355643427,66.0,0.2384330360131855
212618,false,B000164,"Frisco Heavy Duty Fold & Carry Double Door Collapsible Wire Dog Crate & Mat Kit, X-Large",250.0,1.0,1.0,0.1097669962629877,MDT1,143.11271937406775,66.0,0.2380159595866561
252547,false,B3755,"Frisco 57-in Faux Fur Cat Tree & Condo, Gray",100.0,1.0,1.0,0.0732,TLA,214.5839800121307,66.0,0.2379931414679995
1760918,true,B185111,"Chewy Jumbo Bully Stick 12"" Dog Treats, 20 count",10.0,0.0,10.0,0.0839017676799999,TLA,1870.4599545501665,66.0,0.23778014630516855
331497,true,P000579,"Frisco Premium Bone Shape Wood Elevated Double Diner Dog & Cat Bowl, Medium: 3 cup",500.0,0.0,4.0,0.096708258196,TNY,649.1048098390559,66.0,0.23777952858401852
252554,false,3755,"Frisco Leatherette Tufted Sofa Cat & Dog Bed, Dark Gray, Large",100.0,1.0,1.0,0.2776541471931102,MDT1,56.36187094525459,66.0,0.2371076850229212
210260,false,P000161,"Frisco Plush Orthopedic Pillowtop Dog Bed w/Removable Cover, Beige, X-Large",250.0,0.0,5.0,0.7551159091199999,TNY,103.59101641450155,66.0,0.23704007435303387
305404,true,P000612,"Frisco Attractant Multi-Cat Clumping Clay Cat Litter, 40-lb bag",56.0,0.0,1.0,0.023523630372,MDT1,664.296693325333,66.0,0.23676772532010565
156784,false,3755,"Frisco Deluxe Wooden Carpeted Cat & Dog Ramp, Brown",100.0,1.0,1.0,0.0755684702456704,TNY,206.7868815038436,66.0,0.23676618639572994
255175,true,P000161,"Frisco Faux Felt Orthopedic Bolster Dog & Cat Bed with Removable Cover, Gray, Medium",256.0,0.0,8.0,0.7551159091199999,TLA,165.22607245304806,66.0,0.23629703770967872
1342342,true,B213591,"Tiny Tiger Natural Indoor Recipe Chicken Flavor Dry Cat Food, 18 lb bag",60.0,0.0,1.0,0.017550545544,MDT1,888.1892261669918,66.0,0.23618493129596826
323215,false,P000750,"Frisco Collapsible Wood & Wire Cat Cage Playpen - 3 Level, 3-Levels",400.0,0.0,1.0,0.244682,TLA,63.59425740097105,66.0,0.2357631831724909
1759358,true,P19098,"Chewy Limited Ingredient Duck & Sweet Potato Recipe Grain-Free Dry Dog Food (FORMERLY AMERICAN JOURNEY), 12-lb bag",77.0,0.0,1.0,0.017468610224,TNY,890.689026183215,66.0,0.23574393074528355
149813,true,P000486,"Frisco Disposable Male Dog Wraps, X-Large: 27 to 31-in waist, 12 count",300.0,12.0,12.0,0.0505072364103102,TLA,3696.586356927325,66.0,0.235737829596535
242159,true,P28740,"Frisco Fetch Colorful Ball Knot Rope Dog Toy, Small/Medium",2400.0,0.0,48.0,0.031104,TLA,24008.824965279004,66.0,0.235723008750012
1214822,false,3722,"Frisco Cat Safety Gate, Black",300.0,0.0,1.0,0.0573408,TNY,271.3173992414041,66.0,0.23572055646093185
866054,true,P27093,"Frisco Rope with Rubber Ball Dog Toy, Medium/Large",3504.0,0.0,24.0,0.034026,TLA,10957.023999322666,66.0,0.23536849659151077
210249,false,P000161,"Frisco Plush Orthopedic Front Bolster Cat & Dog Bed w/Removable Cover, Beige, Medium",252.0,0.0,6.0,0.7551159091199999,TNY,123.37306800402834,66.0,0.2352549656737006
88794,false,B000164,"Frisco Fold & Carry Single Door Collapsible Wire Dog Crate, Small",250.0,0.0,1.0,0.0332466335374386,TNY,466.90980686706706,66.0,0.23519968551432743
330241,true,P21517,"Tylee's Sweet Potato Chew Dehydrated Dog Treats, 16-oz bag",16.0,0.0,16.0,0.044048428032,TLA,5636.160196331867,66.0,0.2350984818039273
210233,true,B000064,"Frisco Gray Basket Weave Dog Crate Mat, 36-in",504.0,0.0,8.0,0.15552,TNY,797.7950939186595,66.0,0.23498691857240517
837750,true,3755,"Frisco Foldable Play Tri-Tunnel Cat Toy, Warm Multicolor",1512.0,0.0,24.0,0.0323681744765079,TNY,11499.14885869641,66.0,0.2349788236045594
156784,false,3755,"Frisco Deluxe Wooden Carpeted Cat & Dog Ramp, Brown",100.0,1.0,1.0,0.0755684702456704,MDT1,205.1584115263441,66.0,0.23490162601632633
255185,false,P000161,"Frisco Faux Felt Orthopedic Sofa Dog & Cat Bed with Removable Cover, Gray, XX-Large",252.0,0.0,4.0,0.7551159091199999,TLA,82.08677154308398,66.0,0.23479176939576366
940422,true,P18545,"Frisco Elevated Ceramic Double Diner, Small: 1.5 cup",400.0,0.0,4.0,0.05586975,TNY,1108.9490355531475,66.0,0.2346844900723313
86874,true,P000512,Bones & Chews Made in USA Beef Foreshank Bone Dog Treat,34.0,0.0,34.0,0.049554481536,TNY,10626.548222348276,66.0,0.23466715137066455
331433,false,B000164,"Frisco Heavy Duty All-in-1 Multi-Stage 3 Door Collapsible Wire Dog Crate, Medium",250.0,0.0,1.0,0.0481291386421753,TLA,321.64381698497175,66.0,0.2345521191070934
2191278,true,3755,Frisco Wall Mounted Cat Feeding Station with Stainless Steel Bowls,300.0,0.0,1.0,0.02079,TLA,743.2181917701037,66.0,0.23411373040758265
1428158,true,P000452,"Tiny Tiger Crunchy Bunch Fearless Feathers and Gracious Gills Chicken & Seafood Flavor Cat Treats, 20-oz bag",648.0,0.0,6.0,0.0153160612129776,TNY,6050.840025830987,66.0,0.2340278692564706
89666,false,P000398,"Frisco Dog Crate Replacement Pan, 35-in  L x 22.65-in W",200.0,0.0,1.0,0.0219612807442005,TLA,702.554414734506,66.0,0.23377264757669636
210133,true,B000064,"Frisco Long Faux Fur Donut Cat & Dog Bed, Silver, Small",252.0,0.0,12.0,0.4320020995245352,TLA,428.39716585163063,66.0,0.2336723170180113
252554,false,3755,"Frisco Leatherette Tufted Sofa Cat & Dog Bed, Dark Gray, Large",100.0,1.0,1.0,0.2776541471931102,TNY,55.53037183507349,66.0,0.23360966719975207
253034,false,5223,"Frisco Double Door Furniture Style Dog Crate, Brown, Med/Large",50.0,0.0,1.0,0.1603756254228673,MDT1,96.11774692683271,66.0,0.23355975420647995
193492,true,P000489,"American Journey Landmark Chicken Recipe in Broth Grain-Free Canned Cat Food, 3-oz can, case of 12",500.0,0.0,4.0,0.0103927226591582,TLA,5918.4564651398105,66.0,0.23298816898674188
165203,true,B000064,"Frisco Quilted Orthopedic Pillow Lounger Cat & Dog Bed with Removable Cover, Beige, Medium",248.0,0.0,8.0,0.200928,TLA,611.9341028921169,66.0,0.23286874133694557
232117,true,2641,"Frisco Tofu Clumping Cat Litter, 7-lb bag",144.0,0.0,6.0,0.039746823732,MDT1,2320.0444853850518,66.0,0.23286464447221797
161807,true,3722,"Frisco Colorful Springs Cat Toy, 10 count",1440.0,0.0,288.0,0.0285601388018998,TLA,154972.24944910716,66.0,0.23285084989000104
102998,true,P18511,"Bones & Chews Standard Bully Stick 12"" Dog Treats, case of 35",10.0,0.0,10.0,0.0839017676799999,TNY,1830.4870256500876,66.0,0.2326986320717389
232097,true,P18545,"Frisco Adjustable Stainless Steel Double Elevated Dog Bowls, Large: 7 cup",500.0,0.0,4.0,0.1451221043267323,TNY,423.27231114394164,66.0,0.2326748806683644
256037,true,B000064,"Frisco Eyelash Orthopedic Dog Crate Mat, Smoky Gray, 36-in",252.0,0.0,18.0,0.792792,TNY,348.54981989302405,66.0,0.23259891314194472
1940094,true,P000486,"Chewy Disposable Male Dog Wraps, X-Large: 27 to 31-in waist, 12 count",300.0,0.0,12.0,0.050505,TLA,3646.203945328277,66.0,0.23251455840758162
238156,false,P19403,"Frisco 59.5-in Heavy Duty Faux Fur Cat Tree & Condo, Gray",50.0,1.0,1.0,0.1176,MDT1,130.37142779622124,66.0,0.2322981804369033
218693,true,3722,"Frisco Halloween Cat Tracks Cat Toy, Bat & Eyeball with Feathers & Catnip",3000.0,0.0,12.0,0.07242765911919,TLA,2538.6139296318315,66.0,0.23215386910429503
507118,false,P18120,"Frisco Outdoor Steel Arch Extra Wide Auto-Close Dog Gate, Black, 30-in",200.0,0.0,1.0,0.0465718227507036,TNY,328.98808621772014,66.0,0.23214507330946751
334645,false,P20858,"Frisco Mid-Century Modern Side Table Cat Litter Box Cover, Walnut",300.0,0.0,1.0,0.068355,TLA,223.730742893924,66.0,0.23171386258354812
146980,true,P20837,"Frisco Bear Plush Squeaky Dog Toy, Small/Medium",1200.0,0.0,60.0,0.0869465353233206,TNY,10542.69547213024,66.0,0.2314774859269152
2200854,true,P26320,"Vibeful Wild Alaskan Omega-3 Formula with Pollock & Salmon Oil Supplement for Dogs, 32 oz",8004.0,0.0,12.0,0.0211771076844096,TNY,8648.369766558037,66.0,0.23124679020327255
980006,false,P000420,Frisco Dog Potty Tray X-Large,92.0,0.0,1.0,0.0812051943634799,MDT1,187.94681373990377,66.0,0.23124632635978243
347211,true,P27093,"Frisco Double-Wide Cat Scratcher Toy with Catnip, 1 count, Tropical Paradise",1500.0,0.0,12.0,0.079773476796,TNY,2288.281532084502,66.0,0.2304850678061343
173308,true,P18511,"Bones & Chews All-Natural Lamb Lung Filets Dehydrated Dog Treats, 12-oz bag",15.0,0.0,15.0,0.1048772095999999,MDT1,2173.5763432115746,66.0,0.23026123406929458
277928,false,P000544,"Frisco Soft-Sided Dog, Cat & Small Pet Exercise Playpen, Cream/Navy, 62-in L x 62-in W x 32-in H",500.0,0.0,1.0,0.0426321,MDT1,354.3440639814972,66.0,0.22888532681917556
103026,true,P18511,"Bones & Chews Curly Bully Stick 7-10"" Dog Treats, case of 25",10.0,0.0,10.0,0.0839017676799999,TNY,1797.3950425708492,66.0,0.22849185044085293
970230,false,3722,"Frisco Tension Mounted Plastic Dog Gate, White, 23-in",500.0,0.0,1.0,0.0319664334,MDT1,471.4725026587707,66.0,0.22835294479049875
131587,true,B213591,"American Journey Salmon Recipe Grain-Free Dry Cat Food, 5-lb bag",240.0,0.0,1.0,0.00458313405952,TNY,3286.4266733363443,66.0,0.22821415182852742
257155,true,P000579,"Frisco Elevated Triangle Iron Stand Dog & Cat Single Bowl Diner, Medium: 6 cup",500.0,0.0,4.0,0.041639529624,TNY,1446.867719958478,66.0,0.2282079215425014
506250,true,P20837,"Frisco Seek & Discover Interactive Puzzle Dog Toy, Level 3",2004.0,0.0,12.0,0.0957441551053637,TNY,1882.79825850416,66.0,0.22760975819991283
219490,true,P000489,"American Journey Landmark Broths Seafood Variety Pack Wet Cat Food Complement Pouches, 1.4 oz case of 12",500.0,0.0,4.0,0.0064339022264923,TNY,9334.468191844031,66.0,0.2274888472826775
1098886,true,B000036,"Tiny Tiger Pate Chicken & Tuna Dinner Canned Cat Food, 5.5-oz can, case of 24",196.0,0.0,1.0,0.0068948571779999,MDT1,2175.9166081105445,66.0,0.2273126400630331
161199,true,3755,"Frisco Bird with Feathers Teaser Wand Cat Toy with Catnip, Blue",1512.0,0.0,168.0,0.0517684383445582,TNY,48681.94623159446,66.0,0.22728971248046498
361012,false,P20745,"Frisco Outdoor Wooden Cat House with Balcony & Step Ladder, Brown",100.0,0.0,1.0,0.097284,MDT1,154.1727180988903,66.0,0.2272505864777643
317737,true,P27093,Frisco Greenhouse Cardboard Cat House,2500.0,0.0,4.0,0.062549868,TLA,957.147994517748,66.0,0.2267783360361737
309828,true,P000486,"Frisco Cat Litter Pads, Scented, 20 count",804.0,12.0,12.0,0.0659879218797013,TLA,2718.5126189306625,66.0,0.22650126051386207
300633,true,B000064,"Frisco Tent Covered Cat & Dog Bed, Gray, Small",250.0,0.0,10.0,0.1979059236357096,TLA,755.1840440123785,66.0,0.22644756931093962
317737,true,P27093,Frisco Greenhouse Cardboard Cat House,2500.0,0.0,4.0,0.062549868,TNY,955.5987529749424,66.0,0.22641127219525473
174755,true,P20837,"Frisco Chicken Coop Hide & Seek Puzzle Plush Squeaky Dog Toy, Small/Medium",1200.0,0.0,12.0,0.0792001283040692,TNY,2263.5402665083625,66.0,0.22635439334455718
143969,true,P000544,"Frisco Quilted Water Resistant Hammock Car Seat Cover, Gray, Regular",300.0,0.0,4.0,0.08398,TNY,711.1854160261346,66.0,0.226232391052556
180387,false,7701,"Frisco 59-in Faux Fur Cat Tree & Condo, Dark Charcoal",100.0,1.0,1.0,0.090272,TLA,165.39240749705496,66.0,0.226216718326881
147782,true,B000036,"Tiny Tiger Grain-Free Chunks in EXTRA Gravy Seafood Recipes Variety Pack Canned Cat Food, 3-oz can, case of 24",220.0,0.0,1.0,0.004120887758208,MDT1,3622.5448108768387,66.0,0.22618334188942846
1753918,true,B000036,"Chewy Pate Seafood Recipe Canned Cat Food, 3-oz can, case of 24",110.0,0.0,1.0,0.005025671630352,TNY,2964.480357208972,66.0,0.22573492166607415
331497,true,P000579,"Frisco Premium Bone Shape Wood Elevated Double Diner Dog & Cat Bowl, Medium: 3 cup",500.0,0.0,4.0,0.096708258196,TLA,615.5013943056006,66.0,0.22546995363827282
135723,true,B3722,"Frisco Pantry Pack Dog Poop Bag, Scented, 300 count",504.0,24.0,24.0,0.041613,TLA,8581.689915516916,66.0,0.2254481454888923
110499,false,5223,"Frisco Dog Crate Replacement Pan for Heavy Duty Crate, 41.25-in L  x 27.25-in W",50.0,1.0,1.0,0.0424701314839482,TLA,350.2613464922151,66.0,0.22538856726165327
88786,false,B000164,"Frisco Fold & Carry Double Door Collapsible Wire Dog Crate, Small",250.0,0.0,1.0,0.0332466335374386,TNY,447.3085155760349,66.0,0.22532579235654662
352631,false,P18120,"Frisco Wood Accents Extra Wide Auto-close Pet Gate, 30-in, Black",200.0,1.0,1.0,0.0480985453069813,TNY,309.1248032190229,66.0,0.22527959625972505
109710,true,P000540,"Bones & Chews Himalayan Yak Cheese Value Pack Dog Treats, 1-lb bag",12.0,0.0,1.0,0.015141647136,MDT1,978.9788370064196,66.0,0.22459624399337674
109780,false,B000164,"Frisco Heavy Duty Fold & Carry Single Door Collapsible Wire Dog Crate, Small",250.0,1.0,1.0,0.0351999031666335,TLA,420.8859212848683,66.0,0.2244718738397984
152808,true,P20837,"Frisco Chewy Box Hide & Seek Puzzle Plush Squeaky Dog Toy, Small/Medium",1200.0,0.0,12.0,0.0768811209182689,TNY,2310.6945130560275,66.0,0.22430402053464765
212633,false,B000164,"Frisco Fold & Carry Double Door Collapsible Wire Dog Crate & Mat Kit, X-Large",250.0,1.0,1.0,0.11242976159164,TLA,131.56397127884452,66.0,0.22411675643833126
289345,false,B3755,"Frisco Animal Series Cat Tunnel with Scratching Post, Llama",100.0,1.0,1.0,0.086751,TNY,170.40399985061802,66.0,0.22398056653092369
739766,true,P27093,Frisco Holiday Penguin Interactive Maze & Scratch Cardboard Cat Toy with Catnip,2500.0,0.0,6.0,0.051134625,TLA,1733.6917256205918,66.0,0.22386786933134306
363398,true,3755,"Frisco Pizza Snuffle Mat, Yellow, Medium",504.0,0.0,12.0,0.2018476296941412,TNY,877.7453126342951,66.0,0.22370051872522145
169397,false,B3755,"Frisco 24.8-in Heavy Duty Faux Fur Cat Tree, Gray",100.0,1.0,1.0,0.05125,TNY,287.97438649525304,66.0,0.22361647436184423
99229,true,B3722,"Frisco Steel-Framed Elevated Dog Bed, Brown, Medium",252.0,6.0,6.0,0.05881245,TNY,1505.0962842158071,66.0,0.22353131303188878
287289,true,P27093,Frisco Holiday Gingerbread Cardboard Cat House,2500.0,0.0,4.0,0.0506942343198379,TLA,1163.9766129306151,66.0,0.22351099681331768
266523,true,B000025,"Frisco Top Grain Leather Leash, Latigo, Large: Width: 3/4th'', Length 6ft",24.0,0.0,1.0,0.024079414034624,TNY,611.7525983020214,66.0,0.22319157729199077
177807,true,P20837,"Frisco Birthday Balloon Plush with Rope Squeaky Dog Toy, Blue, Medium/Large",1224.0,0.0,36.0,0.0982812737167099,TNY,5392.702839734824,66.0,0.22306469017881186
101799,false,B3755,"Frisco 52-in Faux Fur Cat Tree & Condo, Brown",100.0,1.0,1.0,0.064896,MDT1,226.8507794308953,66.0,0.22305618457496032
227472,true,3722,"Frisco Giant Printed Dog Training & Potty Pads, 27.5 x 44-in, Unscented, 50 count, Paws & Bones",250.0,1.0,1.0,0.0349190545844612,MDT1,421.4256474833291,66.0,0.2229664422388223
2479774,false,3755,Frisco Wicker 29-in Luxe Cat Tree with Wooden Condo,300.0,0.0,1.0,0.052791375,MDT1,278.6869582720408,66.0,0.2229131472992221
129483,true,P000161,"Frisco Sherpa Bolster Cat & Dog Bed, Gray, Large",252.0,0.0,4.0,0.22024214016,TNY,267.02913653151086,66.0,0.22276919891960903
251267,true,B000064,"Frisco Sherpa Bolster Cat & Dog Bed, Light Gray Basketweave, X-Small",252.0,0.0,12.0,0.3147150590146813,TNY,560.4574651060193,66.0,0.222707581068257
370358,false,3755,"Frisco Plastic Outdoor Dog House, Medium",300.0,0.0,1.0,0.0699294502689064,TLA,210.0997597628302,66.0,0.22260849548248507
940422,true,P18545,"Frisco Elevated Ceramic Double Diner, Small: 1.5 cup",400.0,0.0,4.0,0.05586975,TLA,1051.6795643321177,66.0,0.22256467552781944
232175,false,B000064,"Frisco Quilted Orthopedic Pillow Lounger Cat & Dog Bed with Removable Cover, Gray, XX-Large",252.0,0.0,6.0,0.4858523612361005,TNY,181.39966037403752,66.0,0.22255922555594146
174755,true,P20837,"Frisco Chicken Coop Hide & Seek Puzzle Plush Squeaky Dog Toy, Small/Medium",1200.0,0.0,12.0,0.0792001283040692,TLA,2225.071273841643,66.0,0.22250748784590504
131577,true,B213591,"American Journey Chicken Recipe Grain-Free Dry Cat Food, 5-lb bag",240.0,0.0,1.0,0.00393289536,TNY,3729.951771045657,66.0,0.22226530323286736
165203,true,B000064,"Frisco Quilted Orthopedic Pillow Lounger Cat & Dog Bed with Removable Cover, Beige, Medium",248.0,0.0,8.0,0.200928,TNY,583.4677394294436,66.0,0.22203599611378644
233274,true,P20837,"Frisco Holiday Fragile Box Hide & Seek Puzzle Plush Squeaky Dog Toy, Small/Medium",1200.0,0.0,12.0,0.0528434701609176,TLA,3327.636347483254,66.0,0.22202506570027294
1939854,true,P18360,"Chewy Litter Box Pan Liners, 15 count",3008.0,0.0,16.0,0.037465705605745,TLA,6254.412011118173,66.0,0.22189958252423198
233274,true,P20837,"Frisco Holiday Fragile Box Hide & Seek Puzzle Plush Squeaky Dog Toy, Small/Medium",1200.0,0.0,12.0,0.0528434701609176,TNY,3323.211751555324,66.0,0.22172984978753094
299432,true,B000064,"Frisco Herringbone Cuffed Cuddler Dog & Cat Bed, Grey, Small",252.0,0.0,6.0,0.2366022997625562,TNY,370.9681435167859,66.0,0.22164625225938778
131577,true,B213591,"American Journey Chicken Recipe Grain-Free Dry Cat Food, 5-lb bag",240.0,0.0,1.0,0.00393289536,TLA,3717.954799364703,66.0,0.22155041180471471
99229,true,B3722,"Frisco Steel-Framed Elevated Dog Bed, Brown, Medium",252.0,6.0,6.0,0.05881245,TLA,1491.2138114311654,66.0,0.22146953970733546
227482,true,B3722,"Frisco Large Premium Dog Training & Potty Pads, 22 x 23-in, Unscented, 20 count",252.0,12.0,12.0,0.067363,TNY,2600.903419631318,66.0,0.2212180013341218
147768,true,B000036,"Tiny Tiger Grain-Free Chunks in Gravy Beef & Poultry Recipes Variety Pack Canned Cat Food, 3-oz can, case of 24",220.0,0.0,1.0,0.0041846006630399,MDT1,3483.2733179560028,66.0,0.22085011872527094
2191262,false,3755,Frisco Floor Supported Wall Mounted Cat Tree,300.0,0.0,1.0,0.0389205,MDT1,374.12087653416404,66.0,0.2206207814416353
162914,true,P20837,"Frisco Birthday Fetch Squeaky Tennis Ball Dog Toy, Medium, 3 count",1008.0,0.0,48.0,0.0459205951268957,TNY,15217.742955003232,66.0,0.22058327429983354
147770,true,B000036,"Tiny Tiger Grain-Free Chunks in EXTRA Gravy Tuna Recipe Canned Cat Food, 3-oz can, case of 24",110.0,0.0,1.0,0.00430848686688,TNY,3379.0035704290813,66.0,0.2205817046414292
210234,true,B000064,"Frisco Gray Basket Weave Dog Crate Mat, 42-in",504.0,0.0,8.0,0.196992,TLA,591.1591242109365,66.0,0.22055609506924395
251267,true,B000064,"Frisco Sherpa Bolster Cat & Dog Bed, Light Gray Basketweave, X-Small",252.0,0.0,12.0,0.3147150590146813,TLA,554.3088567166124,66.0,0.22026432393172873
944102,true,P22829,Frisco Natural Cat Grass Growing Kit,24.0,0.0,24.0,0.025989883504,TNY,13412.8730540232,66.0,0.22007513139394172
109792,false,B000164,"Frisco Heavy Duty Fold & Carry Double Door Collapsible Wire Dog Crate, X-Large",250.0,1.0,1.0,0.1073910826059213,TNY,135.14587326704415,66.0,0.21990093393743196
1761086,true,P000452,"Chewy Natural Bacon Flavor Dental Chew Dog Treats (FORMERLY TRUE ACRE FOODS), 32 count",450.0,0.0,15.0,0.044049641142085,MDT1,4940.8799135153695,66.0,0.21984241122877576
257155,true,P000579,"Frisco Elevated Triangle Iron Stand Dog & Cat Single Bowl Diner, Medium: 6 cup",500.0,0.0,4.0,0.041639529624,TLA,1393.6482870623158,66.0,0.2198138603582127
242878,true,B000036,"American Journey Indoor Minced Chicken Recipe in Gravy Grain-Free Canned Cat Food, 5.5-oz can, case of 24",196.0,0.0,1.0,0.00778188895232,TLA,1863.3750167376852,66.0,0.21970571904212255
210259,false,P000161,"Frisco Plush Orthopedic Pillowtop Dog Bed w/Removable Cover, Beige, Large",256.0,0.0,8.0,0.7551159091199999,TLA,153.59383069779966,66.0,0.21966125966400066
147063,true,P20837,"Frisco Cow Plush with Inside Rope Squeaky Dog Toy, Medium",1200.0,0.0,48.0,0.0643501042470563,TLA,10811.998630470564,66.0,0.2196190779639554
555318,false,P18120,Frisco Portable Outdoor Small Pet Cage (with cover),200.0,0.0,1.0,0.0689118316307966,TNY,210.29464163548636,66.0,0.2195725596552022
343971,false,P20745,"Frisco Classic Ready to Paint Wood Dog Houses, Large",100.0,0.0,1.0,0.15630975,TLA,92.70994972475287,66.0,0.21956771309073772
150189,true,P19098,"True Acre Foods Grain-Free Chicken & Vegetable Dry Dog Food, 30-lb bag",30.0,0.0,1.0,0.041774722902,MDT1,346.41038652311886,66.0,0.2192605743542122
262216,false,B000064,"Frisco Cooling Orthopedic Pillow Dog Bed with Removable Cover, Blue, XX-Large",252.0,0.0,6.0,0.714984,TLA,121.43203390558556,66.0,0.2192473770958363
112075,true,B3722,"Frisco Steel-Framed Elevated Dog Bed, Gray, Medium",252.0,6.0,6.0,0.05881245,TLA,1473.7284563475769,66.0,0.2188726796780784
793822,true,B3722,"Frisco Mega Ultra Premium Non-Skid Dog Training & Potty Pads, 46 x 52-in, 18 count",750.0,0.0,1.0,0.02821,MDT1,511.02082137173164,66.0,0.2184226874378265
253060,true,P18545,"Frisco Copper Stainless Steel Elevated Foldable Double Dog & Cat Bowls, Medium: 5 cup",500.0,0.0,4.0,0.08475312,TNY,679.3969895321745,66.0,0.2181099037176482
361649,false,P18120,"Frisco Steel 3-Panel Configurable Gate, 41-in Height, Gray",100.0,0.0,1.0,0.1054877719960074,MDT1,136.2899334179304,66.0,0.21783214275366167
1951806,true,P000486,"Chewy Cat Litter Pads, Scented, 20 count",804.0,0.0,12.0,0.065985,TLA,2611.943615214631,66.0,0.21761249930547652
1759382,true,P19098,"Chewy Limited Ingredient Lamb & Sweet Potato Recipe Grain-Free Dry Dog Food (FORMERLY AMERICAN JOURNEY), 12-lb bag",77.0,0.0,1.0,0.017468610224,TLA,819.4567089330534,66.0,0.21689045217868683
1428158,true,P000452,"Tiny Tiger Crunchy Bunch Fearless Feathers and Gracious Gills Chicken & Seafood Flavor Cat Treats, 20-oz bag",648.0,0.0,6.0,0.0153160612129776,TLA,5607.682625307921,66.0,0.21688790492971477
