CHW_SKU_NUMBER	MC2_NAME	MC3_NAME	CHW_PRIMARY_SUPPLIER_NAME	PRODUCT	CHW_PRIMARY_SUPPLIER_NUMBER	SKU_NAME	PURCHASE_MOQ	CHW_UNITS_PER_CARTON	CHW_MASTER_CASE_PACK	CHW_MASTER_CARTON_CBM	DEST	Demand
174697	Toys	Plush Toys	P000421-PETTINGZOO SHANGHAI LIMITED	Frisco Hippo Textured Plush Squeaky Dog Toy	P000421	Frisco Hippo Textured Plush Squeaky Dog Toy, Medium/Large	1512	0.0	36.0	0.074704	MDT1	506.59262441741384
143965	Containment & Gear	Gear	P000544-SHANGHAI SENFUL CO LTD	Frisco Quilted Water Resistant Bench Car Seat Cover	P000544	Frisco Quilted Water Resistant Bench Car Seat Cover, Regular, Grey	300	0.0	4.0	0.08398	MDT1	48.10617357973588
97489	Containment & Gear	Containment	B000164-PMandJ LLC - Vietnam	Frisco XX-Large Heavy Duty Double Door Wire Dog Crate	B000164	Frisco XX-Large Heavy Duty Double Door Wire Dog Crate, XX-Large	250	0.0	1.0	0.1728111281508589	MDT1	124.86533913546424
90502	Containment & Gear	Containment	B000064-PM&J LLC - DIRECT IMPORT	Frisco Quilted Dog Crate Mat	B000064	Frisco Quilted Dog Crate Mat, Ivory, 18-in	252	0.0	12.0	0.066976	MDT1	13.965076065786102
88790	Containment & Gear	Containment	B000164-PMandJ LLC - Vietnam	Frisco Fold & Carry Double Door Collapsible Wire Dog Crate	B000164	Frisco Fold & Carry Double Door Collapsible Wire Dog Crate, X-Large	250	0.0	1.0	0.10922382818158415	MDT1	199.67585199807303
186824	Containment & Gear	Containment	P18120-NINGBO KONY METAL PRODUCTS CO LTD	Frisco Steel Extra Wide Auto-Close Dog Gate	P18120	Frisco Steel Extra Wide Auto-Close Dog Gate, White, 30-in	100	1.0	1.0	0.04838844185387924	MDT1	67.27072343344055
186820	Containment & Gear	Containment	P18120-NINGBO KONY METAL PRODUCTS CO LTD	Frisco Steel Extra Tall Auto-Close Dog Gate	P18120	Frisco Steel Extra Tall Auto-Close Dog Gate, Black, 40-in	100	1.0	1.0	0.0440154	MDT1	142.34697344400573
92257	Beds & Furniture	Furniture	B3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.(Cambodia)	Frisco 72-in Large Base Faux Fur Cat Tree & Condo	B3755	Frisco 72-in Large Base Faux Fur Cat Tree & Condo, Cream	100	1.0	1.0	0.125321625	MDT1	82.95292177672013
99228	Beds & Furniture	Beds	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Steel-Framed Elevated Dog Bed	B3722	Frisco Steel-Framed Elevated Dog Bed, Brown, Small	252	6.0	6.0	0.04983345	MDT1	0.0
185867	Containment & Gear	Containment	5223-DALIAN JINYU METAL PRODUCTS CO. LTD - PL	Frisco Collapsible Wire Cat Cage Playpen	5223	Frisco Collapsible Wire Cat Cage Playpen	50	1.0	1.0	0.08752422338746957	MDT1	74.47308863293001
110500	Containment & Gear	Containment	5223-DALIAN JINYU METAL PRODUCTS CO. LTD - PL	Frisco Dog Crate Replacement Pan for Heavy Duty Crate	5223	Frisco Dog Crate Replacement Pan for Heavy Duty Crate, 47.25-in L  x 29.25-in W	50	1.0	1.0	0.05133587978923725	MDT1	106.43635077019043
221969	Containment & Gear	Containment	P18120-NINGBO KONY METAL PRODUCTS CO LTD	Frisco Steel Extra Tall Auto-Close Dog Gate	P18120	Frisco Steel Extra Tall Auto-Close Dog Gate, Gray, 40-in	100	1.0	1.0	0.0440154	MDT1	139.83353838972505
89668	Containment & Gear	Containment	P000398-TANGSHAN KANGBEI PET PRODUCTS CO. LTD	Frisco Dog Crate Replacement Pan	P000398	Frisco Dog Crate Replacement Pan, 46.85-in L  x 29-in W	200	0.0	1.0	0.04617349058300045	MDT1	100.92438177253645
361647	Containment & Gear	Containment	P18120-NINGBO KONY METAL PRODUCTS CO LTD	Frisco Steel 3-Panel Configurable Gate, 41-in Height	P18120	Frisco Steel 3-Panel Configurable Gate, 41-in Height, White	100	0.0	1.0	0.10548777199600745	MDT1	98.92497543966223
186821	Containment & Gear	Containment	P18120-NINGBO KONY METAL PRODUCTS CO LTD	Frisco Steel Extra Tall Auto-Close Dog Gate	P18120	Frisco Steel Extra Tall Auto-Close Dog Gate, White, 40-in	100	1.0	1.0	0.0440154	MDT1	165.58895368693473
146979	Toys	Plush Toys	P000421-PETTINGZOO SHANGHAI LIMITED	Frisco Bear Plush Squeaky Dog Toy	P000421	Frisco Bear Plush Squeaky Dog Toy, X-Small/Small	1520	0.0	80.0	0.04139017954454868	MDT1	338.28723771566894
265622	Toys	Scratcher Toys	P27093-SPORTPET DESIGNS LLC	Frisco Wave Cat Scratcher Toy with Catnip	P27093	Frisco Wave Cat Scratcher Toy with Catnip, Moon & Stars	1504	0.0	8.0	0.061824	MDT1	385.7739416689865
147013	Toys	Plush Toys	P20837-KIDS FIRST ASIA CO LTD	Frisco Fox Plush Squeaky Dog Toy	P20837	Frisco Fox Plush Squeaky Dog Toy, Small/Medium	1224	0.0	36.0	0.057601493010946435	MDT1	143.48892162748584
233614	Toys	Plush Toys	P000421-PETTINGZOO SHANGHAI LIMITED	Frisco Duck Plush Squeaky Dog Toy	P000421	Frisco Duck Plush Squeaky Dog Toy, X-Large	1500	0.0	6.0	0.103428	MDT1	181.16290273964196
308870	Toys	Scratcher Toys	P27093-SPORTPET DESIGNS LLC	Frisco Step-In Cat Scratcher Toy with Catnip	P27093	Frisco Step-In Cat Scratcher Toy with Catnip, Blue Daisies	1500	0.0	4.0	0.06710004919199998	MDT1	226.86179613083803
264456	Toys	Plush Toys	P20837-KIDS FIRST ASIA CO LTD	Frisco Birthday Cupcake Plush Cat Toy with Refillable Catnip	P20837	Frisco Birthday Cupcake Plush Cat Toy with Refillable Catnip	1200	0.0	80.0	0.04065705381689301	MDT1	197.81709472922526
227438	Waste Management	Potty Pads & Diapers	P000486-TIANJIN YIYI HYGIENE PRODUCTS CO. LTD	Frisco Large Eco-Conscious Dog Training & Potty Pads	P000486	Frisco Large Eco-Conscious Dog Training & Potty Pads, 22 x 23-in, Unscented, 50 count	800	4.0	4.0	0.05991150139833287	MDT1	62.27582741533373
309794	Waste Management	Potty Pads & Diapers	P000486-TIANJIN YIYI HYGIENE PRODUCTS CO. LTD	Frisco Giant Eco-Conscious Dog Training & Potty Pads	P000486	Frisco Giant Eco-Conscious Dog Training & Potty Pads, 27.5 x 44-in, Unscented, 100 count	800	2.0	1.0	0.06127685298351696	MDT1	56.413804993051606
862886	Litter Accessories	Mats	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	Frisco Cat Litter Trapping Mat	3755	Frisco Cat Litter Trapping Mat, Grey	1176	0.0	24.0	0.23254595582880377	MDT1	388.5095839677657
135729	Waste Management	Poop Bags	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Refill Dog Poop Bags	B3722	Frisco Refill Dog Poop Bags, Scented, 900 count	500	10.0	10.0	0.05194	MDT1	47.98701972928186
227463	Waste Management	Potty Pads & Diapers	P000486-TIANJIN YIYI HYGIENE PRODUCTS CO. LTD	Frisco Giant Charcoal Dog Training & Potty Pads	P000486	Frisco Giant Charcoal Dog Training & Potty Pads, 27.5 x 44-in, Unscented, 30 count	400	4.0	4.0	0.0823044888494396	MDT1	0.0
227481	Waste Management	Poop Scoopers	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Spring Action Foldable Scooper	B3722	Frisco Spring Action Foldable Scooper, X-Large	102	6.0	6.0	0.116112	MDT1	12.862241973123776
227457	Waste Management	Potty Pads & Diapers	P000486-TIANJIN YIYI HYGIENE PRODUCTS CO. LTD	Frisco Large Charcoal Dog Training & Potty Pads	P000486	Frisco Large Charcoal Dog Training & Potty Pads, 22 x 23-in, Unscented, 150 count	250	1.0	1.0	0.03685611451175056	MDT1	41.608540927196785
135716	Waste Management	Poop Bags	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Refill Dog Poop Bags	B3722	Frisco Refill Dog Poop Bags, Unscented, 120 count	528	48.0	48.0	0.03492675	MDT1	45.98752028897757
227445	Waste Management	Potty Pads & Diapers	P000486-TIANJIN YIYI HYGIENE PRODUCTS CO. LTD	Frisco Giant Eco-Conscious Dog Training & Potty Pads	P000486	Frisco Giant Eco-Conscious Dog Training & Potty Pads, 27.5 x 44-in, Unscented, 50 count	450	1.0	1.0	0.034453860457729836	MDT1	25.592932776221485
315714	Waste Management	Potty Pads & Diapers	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	Frisco Washable Dog Potty Pads	3755	Frisco Washable Dog Potty Pads, Gray, 30 x 32-in, Unscented, 2 count	414	18.0	18.0	0.078585	MDT1	0.0
99232	Beds & Furniture	Beds	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Replacement Cover for Steel-Framed Elevated Dog Bed	B3722	Frisco Replacement Cover for Steel-Framed Elevated Dog Bed, Brown, L:  43.7-in L  x  32.4-in W, 1 count	264	24.0	24.0	0.04941	MDT1	0.0
315702	Waste Management	Potty Pads & Diapers	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	Frisco Washable Female Diaper	3755	Frisco Washable Female Diaper, Medium, Flamingo	400	25.0	25.0	0.0598034876367574	MDT1	0.0
862830	Waste Management	Potty Pads & Diapers	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	Frisco Washable Female Dog Diaper	3755	Frisco Washable Female Dog Diaper, X-Large, 3 count	400	0.0	25.0	0.0783	MDT1	0.0
204560	Toys	Plush Toys	P20837-KIDS FIRST ASIA CO LTD	Frisco Unicorn Stuffing-Free Flat Plush Squeaky Dog Toy	P20837	Frisco Unicorn Stuffing-Free Flat Plush Squeaky Dog Toy, Pink, Medium/Large	1224	0.0	36.0	0.039586154315118326	MDT1	154.50049100121532
202534	Toys	Plush Toys	P000421-PETTINGZOO SHANGHAI LIMITED	Frisco Birthday Cake Plush Squeaky Dog Toy	P000421	Frisco Birthday Cake Plush Squeaky Dog Toy, Large	1500	0.0	12.0	0.055016	MDT1	128.49627638087154
837758	Toys	Interactive Toys	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	Frisco Foldable Play Tunnel with Mesh Cat Toy	3755	Frisco Foldable Play Tunnel with Mesh Cat Toy, Baltic Teal	1536	0.0	48.0	0.0536594610388071	MDT1	109.57319600111057
347221	Toys	Scratcher Toys	P27093-SPORTPET DESIGNS LLC	Frisco Wave Cat Scratcher Toy with Catnip	P27093	Frisco Wave Cat Scratcher Toy with Catnip, Tropical Paradise	1500	0.0	6.0	0.061210151392000006	MDT1	104.07670786986094
166518	Toys	Scratcher Toys	P27093-SPORTPET DESIGNS LLC	Frisco Scratch & Roll Scratcher Cat Toy Refills	P27093	Frisco Scratch & Roll Scratcher Cat Toy Refills, 2 count	1224	0.0	36.0	0.129214	MDT1	141.99290506375263
264446	Toys	Interactive Toys	P000421-PETTINGZOO SHANGHAI LIMITED	Frisco Pinata Teaser Wand Cat Toy with Catnip	P000421	Frisco Pinata Teaser Wand Cat Toy with Catnip	1536	0.0	96.0	0.04176	MDT1	80.17572491976834
174683	Toys	Plush Toys	P20837-KIDS FIRST ASIA CO LTD	Frisco Duck Plush Squeaky Dog Toy	P20837	Frisco Duck Plush Squeaky Dog Toy, X-Small/Small	1224	0.0	36.0	0.024948767911050832	MDT1	63.83729456560301
147049	Toys	Plush Toys	P20837-KIDS FIRST ASIA CO LTD	Frisco Fox Skinny Plush Squeaky Dog Toy	P20837	Frisco Fox Skinny Plush Squeaky Dog Toy, Medium/Large	1224	0.0	36.0	0.04953672223995021	MDT1	99.21196836616092
152812	Toys	Interactive Toys	P20837-KIDS FIRST ASIA CO LTD	Frisco Flying Saucer & Aliens Hide & Seek Puzzle Plush Squeaky Dog Toy	P20837	Frisco Flying Saucer & Aliens Hide & Seek Puzzle Plush Squeaky Dog Toy, Small/Medium	1200	0.0	12.0	0.11113218003393723	MDT1	80.97231138382364
152803	Toys	Fetch Toys	P20837-KIDS FIRST ASIA CO LTD	Frisco Fetch Squeaky Tennis Ball Dog Toy	P20837	Frisco Fetch Squeaky Tennis Ball Dog Toy, Medium, 1 count	1008	0.0	144.0	0.04592141343897126	MDT1	62.61666605693846
153158	Leashes, Collars & Harnesses	Collars	B000035-COASTAL PET PRODUCTS, INC.	Frisco Pineapple Polyester Breakaway Cat Collar with Bell	B000035	Frisco Pineapple Polyester Breakaway Cat Collar with Bell, 8 to 12-in neck, 3/8-in wide	48	0.0	48.0	0.018775642448640002	MDT1	0.0
153160	Leashes, Collars & Harnesses	Collars	B000035-COASTAL PET PRODUCTS, INC.	Frisco Rose Polyester Breakaway Cat Collar with Bell	B000035	Frisco Rose Polyester Breakaway Cat Collar with Bell, 8 to 12-in neck, 3/8-in wide	48	0.0	48.0	0.0033825522026239992	MDT1	0.0
159868	Bowls & Feeders	Bowls & Diners	P000579-GO FETCH, LLC	Frisco Stainless Steel Bowl	P000579	Frisco Stainless Steel Bowl, X-Large: 11 cup	500	0.0	72.0	0.022802599556000006	MDT1	0.0
159867	Bowls & Feeders	Bowls & Diners	P000579-GO FETCH, LLC	Frisco Stainless Steel Bowl	P000579	Frisco Stainless Steel Bowl, Large: 7 cup	500	0.0	72.0	0.014600874024000001	MDT1	235.39003380427752
161196	Toys	Interactive Toys	P20837-KIDS FIRST ASIA CO LTD	Frisco Fabric Teaser Wand Cat Toy	P20837	Frisco Fabric Teaser Wand Cat Toy, Neon Bubbles	1224	0.0	72.0	0.02097674759776037	MDT1	92.27823655585675
837750	Toys	Interactive Toys	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	Frisco Foldable Play Tri-Tunnel Cat Toy	3755	Frisco Foldable Play Tri-Tunnel Cat Toy, Warm Multicolor	1512	0.0	24.0	0.032368174476507944	MDT1	93.98074433615696
112068	Beds & Furniture	Beds	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Steel-Framed Elevated Dog Bed	B3722	Frisco Steel-Framed Elevated Dog Bed, Terracotta, Large	250	5.0	5.0	0.0636771	MDT1	53.09390011059689
112074	Beds & Furniture	Beds	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Steel-Framed Elevated Dog Bed	B3722	Frisco Steel-Framed Elevated Dog Bed, Gray, Small	252	6.0	6.0	0.04983345	MDT1	0.0
112088	Beds & Furniture	Beds	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Replacement Cover for Steel-Framed Elevated Dog Bed	B3722	Frisco Replacement Cover for Steel-Framed Elevated Dog Bed, Gray, M:  35.7-in L  x  26.3-in W, 1 count	264	24.0	24.0	0.034398	MDT1	0.0
862902	Litter Accessories	Filters	P21654-SHENZHEN XING RISHENG INDUSTRIAL CO LTD	Frisco Litter Box Charcoal Filters	P21654	Frisco Litter Box Charcoal Filters, 2 count	2304	0.0	48.0	0.019008	MDT1	201.56515712637253
166379	Leashes, Collars & Harnesses	Leashes	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Tie Out Cable, Small	B3722	Frisco Tie Out Cable, Small, 10-ft	200	10.0	10.0	0.003521875	MDT1	0.0
166437	Leashes, Collars & Harnesses	Leashes	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Tie Out Cable	B3722	Frisco Tie Out Cable, 15-ft	200	5.0	5.0	0.004698	MDT1	0.0
166431	Leashes, Collars & Harnesses	Leashes	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Tie Out Cable, Large	B3722	Frisco Tie Out Cable, Large, 30-ft	204	6.0	6.0	0.006137	MDT1	0.0
166388	Leashes, Collars & Harnesses	Leashes	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Tie Out Cable, Medium	B3722	Frisco Tie Out Cable, Medium, 15-ft	200	8.0	8.0	0.004374	MDT1	0.0
309791	Litter Accessories	Mats	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Paw Shaped Cat Litter Mat	B3722	Frisco Paw Shaped Cat Litter Mat, Beige	1520	40.0	40.0	0.09040840000000001	MDT1	112.68946604370736
227442	Waste Management	Potty Pads & Diapers	P000486-TIANJIN YIYI HYGIENE PRODUCTS CO. LTD	Frisco X-Large Eco-Conscious Dog Training & Potty Pads	P000486	Frisco X-Large Eco-Conscious Dog Training & Potty Pads, 28 x 34-in, Unscented, 40 count	250	1.0	1.0	0.026218917847873842	MDT1	19.12860156813478
166439	Leashes, Collars & Harnesses	Leashes	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Tie Out Cable	B3722	Frisco Tie Out Cable, 30-ft	200	5.0	5.0	0.0084942	MDT1	0.0
166464	Leashes, Collars & Harnesses	Leashes	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Easy Grip Spiral Stake	B3722	Frisco Easy Grip Spiral Stake, 18-in	204	6.0	6.0	0.00891	MDT1	0.0
259250	Litter Accessories	Mats	3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD	Frisco Sisal Mat	3755	Frisco Sisal Mat, Medium	500	24.0	24.0	0.06971490623769559	MDT1	36.37974290133829
235902	Litter Accessories	Mats	B000064-PM&J LLC - DIRECT IMPORT	Frisco Microfiber Chenille Cat Silhouette Litter Mat	B000064	Frisco Microfiber Chenille Cat Silhouette Litter Mat, Gray	480	0.0	12.0	0.089604	MDT1	0.0
166438	Leashes, Collars & Harnesses	Leashes	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Tie Out Cable	B3722	Frisco Tie Out Cable, 20-ft	200	5.0	5.0	0.0066785	MDT1	0.0
166446	Leashes, Collars & Harnesses	Leashes	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Easy Grip Stake with Tie Out Cable, Large	B3722	Frisco Easy Grip Stake with Tie Out Cable, Large, 15-ft	204	6.0	6.0	0.016038	MDT1	0.0
166516	Toys	Scratcher Toys	P000750-YOUNSAINT INDUSTRIAL LIMITED	Frisco Scratch & Roll Scratcher Cat Toy with Catnip	P000750	Frisco Scratch & Roll Scratcher Cat Toy with Catnip, Purple	1200	0.0	12.0	0.134064	MDT1	97.73365836028152
166380	Leashes, Collars & Harnesses	Leashes	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Tie Out Cable, Small	B3722	Frisco Tie Out Cable, Small, 15-ft	200	10.0	10.0	0.003935875	MDT1	0.0
166389	Leashes, Collars & Harnesses	Leashes	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Tie Out Cable, Medium	B3722	Frisco Tie Out Cable, Medium, 20-ft	200	8.0	8.0	0.004698	MDT1	0.0
166447	Leashes, Collars & Harnesses	Leashes	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Easy Grip Stake with Tie Out Cable, Large	B3722	Frisco Easy Grip Stake with Tie Out Cable, Large, 30-ft	204	6.0	6.0	0.0191565	MDT1	63.0446095812886
166458	Leashes, Collars & Harnesses	Leashes	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Dome Stake	B3722	Frisco Dome Stake, 24-in	200	4.0	4.0	0.02578125	MDT1	0.0
166457	Leashes, Collars & Harnesses	Leashes	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Dome Stake	B3722	Frisco Dome Stake, 20-in	200	4.0	4.0	0.01725	MDT1	0.0
166390	Leashes, Collars & Harnesses	Leashes	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Tie Out Cable, Medium	B3722	Frisco Tie Out Cable, Medium, 30-ft	204	6.0	6.0	0.005301	MDT1	0.0
149811	Waste Management	Potty Pads & Diapers	P000486-TIANJIN YIYI HYGIENE PRODUCTS CO. LTD	Frisco Male Dog Wraps	P000486	Frisco Disposable Male Dog Wraps, Medium, 12 count	204	12.0	12.0	0.03777395815070639	MDT1	0.0
166334	Waste Management	Poop Scoopers	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Rake & Spade Set with Dustpan	B3722	Frisco Rake & Spade Set with Dustpan, Small	102	6.0	6.0	0.034621375	MDT1	0.0
862726	Waste Management	Potty Pads & Diapers	B3722-CAMBODIA JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.,	Frisco Indoor Dog Grass Potty Replacement Pad	B3722	Frisco Indoor Dog Grass Potty Replacement Pad, Fits 20 x 20-in Tray	108	0.0	12.0	0.056889	MDT1	0.0
175221	Bowls & Feeders	Bowls & Diners	3722-JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.	Frisco Stainless Steel Bowl	3722	Frisco Stainless Steel Bowl, Medium: 4 cup, 2 count	1504	0.0	16.0	0.037125	MDT1	230.63943855783432
140151	Beds & Furniture	Furniture	7701-TIANJIN QINGQUAN PET PRODUCTS CO. LTD	Frisco 21-in Sisal Cat Scratching Post with Toy	7701	Frisco 21-in Sisal Cat Scratching Post with Toy, Brown, 1 count	100	1.0	1.0	0.009900133650866073	MDT1	0.0
144811	Beds & Furniture	Beds	B000064-PM&J LLC - DIRECT IMPORT	Frisco Sherpa Cat & Dog Throw Blanket	B000064	Frisco Sherpa Cat & Dog Throw Blanket, Light Gray Basketweave, Small	288	0.0	48.0	0.16900082134177416	MDT1	0.0
204463	Bowls & Feeders	Bowls & Diners	P000579-GO FETCH, LLC	Frisco Saucer Cat Bowl	P000579	Frisco Saucer Cat Bowl, Gray, X-Small: 0.5 cup, 1 count	500	0.0	24.0	0.008130032127000001	MDT1	223.79919678793186
204461	Bowls & Feeders	Bowls & Diners	P000579-GO FETCH, LLC	Frisco Saucer Cat Bowl	P000579	Frisco Saucer Cat Bowl, Red, X-Small: 0.5 cup, 1 count	500	0.0	24.0	0.008130032127000001	MDT1	100.75681979908845
206880	Beauty & Grooming	Nail Clipper, Grinder & Accessories	P18360-PETENGREAT CO LTD	Frisco Nail Clippers for Cats & Small Dogs	P18360	Frisco Nail Clippers for Cats & Small Dogs	864	288.0	288.0	0.030152197759999996	MDT1	804.2051564481015
206892	Beauty & Grooming	Brushes & Combs	P18360-PETENGREAT CO LTD	Frisco Deshedding Cat & Dog Brush	P18360	Frisco Deshedding Cat & Dog Brush, Medium, Short to Medium Hair	720	72.0	72.0	0.033454204109999996	MDT1	184.36876852800077
949934	Beauty & Grooming	Brushes & Combs	P18360-PETENGREAT CO LTD	Frisco Slicker Cat Brush	P18360	Frisco Slicker Cat Brush	1440	0.0	72.0	0.05273542159600001	MDT1	0.0
206857	Beauty & Grooming	Brushes & Combs	P18360-PETENGREAT CO LTD	Frisco Cat & Dog Combo Brush, Mini	P18360	Frisco Cat & Dog Combo Brush, Mini	720	72.0	72.0	0.047622158374999994	MDT1	54.081652490406796
206851	Beauty & Grooming	Brushes & Combs	P18360-PETENGREAT CO LTD	Frisco Bone Dog Curry Brush	P18360	Frisco Bone Dog Curry Brush	720	72.0	72.0	0.03147896929999999	MDT1	0.0
206859	Beauty & Grooming	Brushes & Combs	P18360-PETENGREAT CO LTD	Frisco Cat & Dog Bristle Brush	P18360	Frisco Cat & Dog Bristle Brush, One Size	720	48.0	48.0	0.027783307907999998	MDT1	0.0
206866	Beauty & Grooming	Brushes & Combs	P18360-PETENGREAT CO LTD	Frisco Slicker Dog Brush	P18360	Frisco Slicker Dog Brush, Large	720	48.0	48.0	0.045590211072000016	MDT1	0.0
235899	Beauty & Grooming	Grooming Accessories	B000064-PM&J LLC - DIRECT IMPORT	Frisco Microfiber Chenille Shammy Towel	B000064	Frisco Microfiber Chenille Shammy Towel, Gray, Large	504	0.0	36.0	0.135456	MDT1	0.0
206845	Beauty & Grooming	Brushes & Combs	3722-JIANG SU ZHONG HENG PET ARTICLES JOINT-STOCK CO.	Frisco Grooming Glove, Right Hand	3722	Frisco Grooming Glove, Right Hand	500	100.0	100.0	0.05075	MDT1	73.99790306025108
269032	Beauty & Grooming	Grooming Accessories	B000064-PM&J LLC - DIRECT IMPORT	Frisco Embroidered Bones Microfiber Dog Bath Towel	B000064	Frisco Embroidered Bones Microfiber Dog Bath Towel, Gray, Large	480	0.0	60.0	0.13034	MDT1	0.0
206871	Beauty & Grooming	Brushes & Combs	P18360-PETENGREAT CO LTD	Frisco Shedding Rake Dog Brush	P18360	Frisco Shedding Rake Dog Brush, One Size	720	72.0	72.0	0.034082593125	MDT1	0.0
206895	Beauty & Grooming	Brushes & Combs	P18360-PETENGREAT CO LTD	Frisco Shedding Blade Dog Brush	P18360	Frisco Shedding Blade Dog Brush, One Size	720	72.0	72.0	0.071702385678	MDT1	40.60628469215018
206915	Beauty & Grooming	Clippers, Blades and Shears	P18360-PETENGREAT CO LTD	Frisco Cat & Dog Hair Lint Roller Refill	P18360	Frisco Cat & Dog Hair Lint Roller Refill, Regular, 60 Sheets	720	72.0	72.0	0.0537953325	MDT1	0.0
163747	Beds & Furniture	Furniture	B3755-HANGZHOU TIANYUAN PET PRODUCTS CO., LTD.(Cambodia)	Frisco 28-in Faux Fur Cat Tree	B3755	Frisco 28-in Faux Fur Cat Tree, Gray	100	1.0	1.0	0.045333	MDT1	0.0
215996	Bowls & Feeders	Storage & Accessories	P18545-SUPER DESIGN MANUFACTURE CO ., LTD ZHUHAI	Frisco Silicone Pet Food Can Cover, 2 Pack	P18545	Frisco Silicone Pet Food Can Cover, 2 Pack	528	0.0	48.0	0.0106	MDT1	1600.0264982322083
